# Phi	Z	lower	upper	k	lower	upper	var_S	like/unlike	lower	upper
3.121621621621621379e-01	4.065316628278884181e+00	4.065291579097160657e+00	4.065342116136090311e+00	2.936351018478404740e-01	2.936163185555907829e-01	2.936529299693011463e-01	1.201049822185460578e-07	1.043228000982284964e+00	1.043205096412347377e+00	1.043250724825347087e+00
3.127927927927927620e-01	4.078820814984338128e+00	4.078796065663747861e+00	4.078845634797035657e+00	2.916084843786387881e-01	2.915902940369994867e-01	2.916256962749235182e-01	1.198947514736812581e-07	1.043368815600070221e+00	1.043346432801063983e+00	1.043390990362859760e+00
3.134234234234233862e-01	4.092325000880470576e+00	4.092300199260199278e+00	4.092350008150765994e+00	2.895818665832319283e-01	2.895640796402217942e-01	2.895988480761836903e-01	1.197362132214208307e-07	1.043509630063026439e+00	1.043487079141414364e+00	1.043531891840619563e+00
3.140540540540540104e-01	4.105829185967390771e+00	4.105803579458243924e+00	4.105854756508168890e+00	2.875552484618815186e-01	2.875374119385963323e-01	2.875725987606821410e-01	1.196293658141818788e-07	1.043650444370899821e+00	1.043627384120212387e+00	1.043673265620511659e+00
3.146846846846846901e-01	4.119333370245287895e+00	4.119306558141448527e+00	4.119360195067059749e+00	2.855286300148535683e-01	2.855104996184906763e-01	2.855464701059929333e-01	1.195742076117155667e-07	1.043791258523450560e+00	1.043767152306019241e+00	1.043815008271075095e+00
3.153153153153153143e-01	4.132837553714296064e+00	4.132809023225950007e+00	4.132866141498047874e+00	2.835020112424102012e-01	2.834830436091579364e-01	2.835209217059940223e-01	1.195707369819381652e-07	1.043932072520426413e+00	1.043906401182609356e+00	1.043957121334904814e+00
3.159459459459459385e-01	4.146341736374578701e+00	4.146311127683834918e+00	4.146372410125334085e+00	2.814753921448156504e-01	2.814551109195779222e-01	2.814955685334056268e-01	1.196189523001688543e-07	1.044072886361582020e+00	1.044045497319704863e+00	1.044099724298058307e+00
3.165765765765765627e-01	4.159845918226291239e+00	4.159813375354719511e+00	4.159878981705613654e+00	2.794487727223344820e-01	2.794273051043064671e-01	2.794705470965117011e-01	1.197188519492534958e-07	1.044213700046672910e+00	1.044184237330946008e+00	1.044242295362491912e+00
3.172072072072071869e-01	4.173350099269566904e+00	4.173315226553459212e+00	4.173385680179005242e+00	2.774221529752279314e-01	2.773990739825797913e-01	2.774455465450814118e-01	1.198704343197432512e-07	1.044354513575448840e+00	1.044322792843513481e+00	1.044385172430684516e+00
3.178378378378378111e-01	4.187272091751517600e+00	4.187237629164672903e+00	4.187307449610104371e+00	2.755001328853988185e-01	2.754772249765852221e-01	2.755236302047966435e-01	1.276367407121737115e-07	1.044499392280062056e+00	1.044467993454558430e+00	1.044530148422579297e+00
3.184684684684684353e-01	4.201530855792594110e+00	4.201498831835790426e+00	4.201563672848386055e+00	2.736626590815897653e-01	2.736413415726251519e-01	2.736846322283299493e-01	1.271131492061636563e-07	1.044647386791037302e+00	1.044618173377440229e+00	1.044676058606142988e+00
3.190990990990990595e-01	4.215789618858788224e+00	4.215759755420483756e+00	4.215820448364828721e+00	2.718251855972494413e-01	2.718049643531553761e-01	2.718456629515773049e-01	1.266437303668121497e-07	1.044795381679333612e+00	1.044767975572908014e+00	1.044822116244459531e+00
3.197297297297296836e-01	4.230048380950149678e+00	4.230020294151866089e+00	4.230077404288033804e+00	2.699877124320195221e-01	2.699687624341889358e-01	2.700068643333034535e-01	1.262284820303336646e-07	1.044943376944755364e+00	1.044917425280265988e+00	1.044968817529116967e+00
3.203603603603603633e-01	4.244307142066743310e+00	4.244280199424714795e+00	4.244335010663109031e+00	2.681502395855427379e-01	2.681321931119529101e-01	2.681684681550378091e-01	1.258674020429069309e-07	1.045091372587120926e+00	1.045066900516975927e+00	1.045115517751342260e+00
3.209909909909909875e-01	4.258565902208611753e+00	4.258539855715398836e+00	4.258593052014745695e+00	2.663127670574611527e-01	2.662952799065000931e-01	2.663306031474162450e-01	1.255604882627803689e-07	1.045239368606236674e+00	1.045216064102606035e+00	1.045262673031030820e+00
3.216216216216216117e-01	4.272824661375806521e+00	4.272798878826076674e+00	4.272851222167218133e+00	2.644752948474162757e-01	2.644581997305915921e-01	2.644925905371031671e-01	1.253077385579824531e-07	1.045387365001922531e+00	1.045364081636443121e+00	1.045410173797219677e+00
3.222522522522522359e-01	4.287083419568393339e+00	4.287056941243929664e+00	4.287110446919903062e+00	2.626378229550508925e-01	2.626206981141754881e-01	2.626552676408235310e-01	1.251091508083158656e-07	1.045535361773984429e+00	1.045511648138971683e+00	1.045558530834756139e+00
3.228828828828828601e-01	4.301342176786433491e+00	4.301314302300199621e+00	4.301370376270410745e+00	2.608003513800070672e-01	2.607828322658723441e-01	2.608180895562779433e-01	1.249647229039890358e-07	1.045683358922233408e+00	1.045659001757487605e+00	1.045707237079492202e+00
3.235135135135134843e-01	4.315600933029967834e+00	4.315571211663447038e+00	4.315630458638073819e+00	2.589628801219270859e-01	2.589447733350005443e-01	2.589812391636772126e-01	1.248744527463096478e-07	1.045831356446485394e+00	1.045805932478879097e+00	1.045856625110778815e+00
3.241441441441441085e-01	4.329859688299062981e+00	4.329827793182694506e+00	4.329890713194252783e+00	2.571254091804536235e-01	2.571063736356232199e-01	2.571446568156281476e-01	1.248383382473270605e-07	1.045979354346553647e+00	1.045952616632724652e+00	1.046006127594223178e+00
3.247747747747747327e-01	4.344118442593767782e+00	4.344084053658821887e+00	4.344151836400542699e+00	2.552879385552299096e-01	2.552676523145706033e-01	2.553084144431637115e-01	1.248563773301367103e-07	1.046127352622244988e+00	1.046098753139715010e+00	1.046155797652328578e+00
3.254054054054053569e-01	4.358377195914129310e+00	4.358339958623582255e+00	4.358413143719220173e+00	2.534504682458968428e-01	2.534287657759402013e-01	2.534724275029807683e-01	1.249285679286403738e-07	1.046275351273373788e+00	1.046244826460976718e+00	1.046305838399549826e+00
3.260360360360360366e-01	4.372813930204237032e+00	4.372774932229818390e+00	4.372851437091542337e+00	2.516515399882143789e-01	2.516289894541067773e-01	2.516743981246633011e-01	1.330301299864236128e-07	1.046424680626848902e+00	1.046392873566140969e+00	1.046456144690396828e+00
3.266666666666666607e-01	4.387842215609786045e+00	4.387806169510611198e+00	4.387877089346180703e+00	2.499802836284532592e-01	2.499594487758979577e-01	2.500015374274184299e-01	1.324643803080525053e-07	1.046578688579241634e+00	1.046549086375510695e+00	1.046607830574718401e+00
3.272972972972972849e-01	4.402870500526720576e+00	4.402836941792398484e+00	4.402902826505082245e+00	2.483090275089599175e-01	2.482895491673188237e-01	2.483285573464853457e-01	1.319589084569055142e-07	1.046732696591139433e+00	1.046705184159208990e+00	1.046759799276312464e+00
3.279279279279279091e-01	4.417898784955280433e+00	4.417867376386638512e+00	4.417929093624904269e+00	2.466377716295871936e-01	2.466196155165528980e-01	2.466560615092136532e-01	1.315137144719600783e-07	1.046886704662835177e+00	1.046861036900569752e+00	1.046911906172685924e+00
3.285585585585585333e-01	4.432927068895745393e+00	4.432896940979422773e+00	4.432956447872801853e+00	2.449665159901859568e-01	2.449495033666516108e-01	2.449836488843787075e-01	1.311287984021903191e-07	1.047040712794627737e+00	1.047016315555543642e+00	1.047064763584072855e+00
3.291891891891891575e-01	4.447955352348382796e+00	4.447925892412133209e+00	4.447984035963789218e+00	2.432952605906078258e-01	2.432791354600873368e-01	2.433114228599098372e-01	1.308041603053629835e-07	1.047194720986808880e+00	1.047171302399859227e+00	1.047217811013869015e+00
3.298198198198197817e-01	4.462983635313456432e+00	4.462954615647159784e+00	4.463012158592108314e+00	2.416240054307041418e-01	2.416083570087647348e-01	2.416396791669109811e-01	1.305398002501043634e-07	1.047348729239677922e+00	1.047325824037623088e+00	1.047371389729156110e+00
3.304504504504504059e-01	4.478011917791244301e+00	4.477982179845159116e+00	4.478041238699164595e+00	2.399527505103263292e-01	2.399372988930465744e-01	2.399682152898784393e-01	1.303357183136196854e-07	1.047502737553526408e+00	1.047479572254719438e+00	1.047525361964976032e+00
3.310810810810810301e-01	4.493040199782003086e+00	4.493009436378013532e+00	4.493070734354539297e+00	2.382814958293260621e-01	2.382659165362508435e-01	2.382972224252032090e-01	1.301919145836255640e-07	1.047656745928650102e+00	1.047632893187047110e+00	1.047680148933530120e+00
3.317117117117117098e-01	4.508068481285992135e+00	4.508035871723234500e+00	4.508100996660901139e+00	2.366102413875544042e-01	2.365940235272911141e-01	2.366266614271410329e-01	1.301083891568135895e-07	1.047810754365345653e+00	1.047785676761476381e+00	1.047835260112973899e+00
3.323423423423423340e-01	4.523096762303495666e+00	4.523061653138023885e+00	4.523131905793047025e+00	2.349389871848632794e-01	2.349215659686633706e-01	2.349562651610840880e-01	1.300851421400294243e-07	1.047964762863908383e+00	1.047938384506472254e+00	1.047990875830429491e+00
3.329729729729729581e-01	4.538125042834775691e+00	4.538087554736195628e+00	4.538163305013895865e+00	2.332677332211046950e-01	2.332491317867304292e-01	2.332863074113028790e-01	1.301221736498859735e-07	1.048118771424630724e+00	1.048090839261398122e+00	1.048146902608802833e+00
3.336036036036035823e-01	4.553153322880095999e+00	4.553112964968497600e+00	4.553195022094858935e+00	2.315964794961292428e-01	2.315765258643185664e-01	2.316167251660609938e-01	1.302194838121038907e-07	1.048272780047810881e+00	1.048242855621543290e+00	1.048303288652157494e+00
3.342342342342342065e-01	4.568440770904079073e+00	4.568398926259052750e+00	4.568483517157296170e+00	2.299723601870480860e-01	2.299517959508764198e-01	2.299931911059141798e-01	1.384544293291063911e-07	1.048426813844684613e+00	1.048396224746993344e+00	1.048458226386226100e+00
3.348648648648648307e-01	4.584270791070167661e+00	4.584231839637450179e+00	4.584310388458820995e+00	2.284467285171323248e-01	2.284277377265629128e-01	2.284658647984899038e-01	1.378728351239705677e-07	1.048581138216863051e+00	1.048552623749940738e+00	1.048610477376369809e+00
3.354954954954954549e-01	4.600100812726114263e+00	4.600064634514042794e+00	4.600137601919796815e+00	2.269210966143149766e-01	2.269034170026651975e-01	2.269388908708596109e-01	1.373504719520448994e-07	1.048735462802337759e+00	1.048708835054046329e+00	1.048762615881027038e+00
3.361261261261260791e-01	4.615930835872185334e+00	4.615896558296345376e+00	4.615965460852454960e+00	2.253954644788031814e-01	2.253789024167370258e-01	2.254120426443561864e-01	1.368873387825065948e-07	1.048889787600995049e+00	1.048864606237576380e+00	1.048915289215506030e+00
3.367567567567567588e-01	4.631760860508688182e+00	4.631728715582926093e+00	4.631793778483562996e+00	2.238698321108008871e-01	2.238539030827181309e-01	2.238857439072351463e-01	1.364834345984230115e-07	1.049044112612722346e+00	1.049020026677477846e+00	1.049068381614626455e+00
3.373873873873873830e-01	4.647590886635899032e+00	4.647559862820460630e+00	4.647622608791404097e+00	2.223441995105143731e-01	2.223285766623585014e-01	2.223595724230424675e-01	1.361387583962663860e-07	1.049198437837400633e+00	1.049175360310799388e+00	1.049221830146611856e+00
3.380180180180180072e-01	4.663420914254089666e+00	4.663389974703010310e+00	4.663452002104385485e+00	2.208185666781484757e-01	2.208030149825853383e-01	2.208337543452816853e-01	1.358533091862911604e-07	1.049352763274921774e+00	1.049329736746609676e+00	1.049376052560466954e+00
3.386486486486486314e-01	4.679250943363553183e+00	4.679219930018857276e+00	4.679282188269062281e+00	2.192929336139093910e-01	2.192770661100987284e-01	2.193085752636149133e-01	1.356270859924387437e-07	1.049507088925170972e+00	1.049483903059939882e+00	1.049530847574357662e+00
3.392792792792792556e-01	4.695080973964560478e+00	4.695048679633975652e+00	4.695113170825933935e+00	2.177673003180015388e-01	2.177509264548249668e-01	2.177834431770230006e-01	1.354600878519122222e-07	1.049661414788030322e+00	1.049637729829408173e+00	1.049685532564958113e+00
3.399099099099098797e-01	4.710911006057407313e+00	4.710877186117356175e+00	4.710944752474736319e+00	2.162416667906315870e-01	2.162242931124441492e-01	2.162588217504028409e-01	1.353523138164603291e-07	1.049815740863388802e+00	1.049790815758079532e+00	1.049841305866596519e+00
3.405405405405405039e-01	4.726741039642367248e+00	4.726704816019950961e+00	4.726777288151109424e+00	2.147160330320048716e-01	2.146974656552807503e-01	2.147345025585633005e-01	1.353037629505155865e-07	1.049970067151130282e+00	1.049943661677699369e+00	1.049997245245866129e+00
3.411711711711711281e-01	4.742571074719714730e+00	4.742532055690244164e+00	4.742609920325261186e+00	2.131903990423268669e-01	2.131703697284695886e-01	2.132103071779605785e-01	1.353144343328212439e-07	1.050124393651140409e+00	1.050096119598660449e+00	1.050153451002088678e+00
3.418018018018017523e-01	4.758401111289749075e+00	4.758358825674120496e+00	4.758442810108005183e+00	2.116647648218034083e-01	2.116431373471157618e-01	2.116864597897453182e-01	1.353843270555077481e-07	1.050278720363305940e+00	1.050248335894477414e+00	1.050309940335227399e+00
3.424324324324324320e-01	4.774891570259987894e+00	4.774851270884478360e+00	4.774931245091701193e+00	2.102425520454060115e-01	2.102220661008498415e-01	2.102631175689467224e-01	1.434913333752689355e-07	1.050440788551884941e+00	1.050411962485020112e+00	1.050470453559302575e+00
3.430630630630630562e-01	4.791537392934450246e+00	4.791500174904402165e+00	4.791574587395832197e+00	2.088447819663597216e-01	2.088260828527667701e-01	2.088636154182539062e-01	1.430173821636358322e-07	1.050604557124903193e+00	1.050577922138258513e+00	1.050631891498212234e+00
3.436936936936936804e-01	4.808183215963391710e+00	4.808148227933196850e+00	4.808217603129344653e+00	2.074470122712243625e-01	2.074297456239631021e-01	2.074641446860308047e-01	1.426082512790512585e-07	1.050768325903212341e+00	1.050743390939570698e+00	1.050793564773335520e+00
3.443243243243243046e-01	4.824829039346784754e+00	4.824796198018234783e+00	4.824861857748175886e+00	2.060492429598586028e-01	2.060331867392888594e-01	2.060652575138628428e-01	1.422639422229235974e-07	1.050932094887005563e+00	1.050908472765007540e+00	1.050955915042788735e+00
3.449549549549549288e-01	4.841474863084626712e+00	4.841443248854367276e+00	4.841506916033531560e+00	2.046514740321247194e-01	2.046361971208774111e-01	2.046667765695148189e-01	1.419844565072748460e-07	1.051095864076468933e+00	1.051073047186183773e+00	1.051118678715646348e+00
3.455855855855855530e-01	4.858120687176914920e+00	4.858089513198432741e+00	4.858152340598276275e+00	2.032537054878822136e-01	2.032389747015964920e-01	2.032685203106163463e-01	1.417697956542714384e-07	1.051259633471793853e+00	1.051236991283385880e+00	1.051282113383499750e+00
3.462162162162161771e-01	4.874766511623595200e+00	4.874734774701662054e+00	4.874798590830281775e+00	2.018559373269927237e-01	2.018415200995227754e-01	2.018704536989489040e-01	1.416199611970252214e-07	1.051423403073169727e+00	1.051400570373095755e+00	1.051446128997647778e+00
3.468468468468468013e-01	4.891412336424672880e+00	4.891379193726453245e+00	4.891445896931087667e+00	2.004581695493162785e-01	2.004437062312005025e-01	2.004729507520328635e-01	1.415349546785406720e-07	1.051587172880787291e+00	1.051563923082957208e+00	1.051610788595348067e+00
3.474774774774774255e-01	4.908058161580120426e+00	4.908023003740153989e+00	4.908093718431511654e+00	1.990604021547134062e-01	1.990451259738100775e-01	1.990758500759629290e-01	1.415147776523757154e-07	1.051750942894835283e+00	1.051726347777327764e+00	1.051775737366457353e+00
3.481081081081081052e-01	4.924703987089920965e+00	4.924666124921817989e+00	4.924742635629043797e+00	1.976626351430446071e-01	1.976462277559500602e-01	1.976790294007140791e-01	1.415594316828829705e-07	1.051914713115503330e+00	1.051888474419196307e+00	1.051941194058299001e+00
3.487387387387387294e-01	4.941349812954042520e+00	4.941309177127910957e+00	4.941391538323956389e+00	1.962648685141699378e-01	1.962472622969889668e-01	1.962824800040754436e-01	1.416689183445720135e-07	1.052078483542980614e+00	1.052050007553010369e+00	1.052106846804453655e+00
3.493693693693693536e-01	4.957995639172508184e+00	4.957951763004101231e+00	4.958040991240151740e+00	1.948671022679511755e-01	1.948478361855448815e-01	1.948859642828812411e-01	1.418432392221884434e-07	1.052242254177460090e+00	1.052211512649455782e+00	1.052273173773362602e+00
3.499999999999999778e-01	4.975212401596833978e+00	4.975169739836974081e+00	4.975256426187091741e+00	1.935444610750664540e-01	1.935257717253791032e-01	1.935627048902306135e-01	1.502176465426772955e-07	1.052405180730335621e+00	1.052375275915096609e+00	1.052435388449178832e+00
3.506306306306306020e-01	4.992708258702511337e+00	4.992668859625113420e+00	4.992748896318792262e+00	1.922585487208394728e-01	1.922414857836946822e-01	1.922753319643678571e-01	1.496311136457331962e-07	1.052567530603527812e+00	1.052539710040509391e+00	1.052595520758456082e+00
3.512612612612612262e-01	5.010204116748996128e+00	5.010167293014874623e+00	5.010241696688733093e+00	1.909726358306924610e-01	1.909569949068416483e-01	1.909881325520958739e-01	1.491133043414901314e-07	1.052729881138527057e+00	1.052703648479215826e+00	1.052756075072992292e+00
3.518918918918918504e-01	5.027699975735653304e+00	5.027664916414047447e+00	5.027735881280756658e+00	1.896867224045474254e-01	1.896720103685155534e-01	1.897012187884989376e-01	1.486642132066408529e-07	1.052892232335179923e+00	1.052867561955083575e+00	1.052916821589822804e+00
3.525225225225224746e-01	5.045195835661926864e+00	5.045161701067385707e+00	5.045230465916888285e+00	1.884008084423277052e-01	1.883867856461360624e-01	1.884147311049191309e-01	1.482838348322307946e-07	1.053054584193340526e+00	1.053030809793446654e+00	1.053077842107362105e+00
3.531531531531531543e-01	5.062691696527232388e+00	5.062658096233588090e+00	5.062725568822336264e+00	1.871148939439566672e-01	1.871011421643404560e-01	1.871285778175003356e-01	1.479721638232264035e-07	1.053216936712857432e+00	1.053193679357373291e+00	1.053239715082979755e+00
3.537837837837837784e-01	5.080187558330991671e+00	5.080153252347244575e+00	5.080221581744281956e+00	1.858289789093571509e-01	1.858150584093785640e-01	1.858427585012989991e-01	1.477291947994978565e-07	1.053379289893582760e+00	1.053356014884851755e+00	1.053402121397855051e+00
3.544144144144144026e-01	5.097683421072608745e+00	5.097648359749739733e+00	5.097718504611447266e+00	1.845430633384523011e-01	1.845285226883447149e-01	1.845573822157499377e-01	1.475549223944007302e-07	1.053541643735366851e+00	1.053518133984221450e+00	1.053564822109062993e+00
3.550450450450450268e-01	5.115179284751518729e+00	5.115142071193293560e+00	5.115216282279638094e+00	1.832571472311658178e-01	1.832417639371751727e-01	1.832724224337300700e-01	1.474493412557491628e-07	1.053703998238058714e+00	1.053679650251640565e+00	1.053727955957085127e+00
3.556756756756756510e-01	5.132675149367115885e+00	5.132635396976321651e+00	5.132714939327251535e+00	1.819712305874208735e-01	1.819547850025279856e-01	1.819877053914637777e-01	1.474124460460532078e-07	1.053866353401511358e+00	1.053840614807029841e+00	1.053891884621742214e+00
3.563063063063062752e-01	5.150171014918853984e+00	5.150128532423037697e+00	5.150213969110569501e+00	1.806853134071407518e-01	1.806675621539494125e-01	1.807031773637289285e-01	1.474442314413693846e-07	1.054028709225572902e+00	1.054001279892907705e+00	1.054056155886646806e+00
3.569369369369368994e-01	5.167666883698259994e+00	5.167620796805080019e+00	5.167713129131412231e+00	1.793993959168024566e-01	1.793803409463201604e-01	1.794189095744428697e-01	1.475472753160139199e-07	1.054191065697697383e+00	1.054161500299116927e+00	1.054220787676078297e+00
3.575675675675675236e-01	5.185935928332187750e+00	5.185892807533402760e+00	5.185979284836979453e+00	1.782024567310608876e-01	1.781847133118843740e-01	1.782206234650884624e-01	1.558867904014019827e-07	1.054356869667849583e+00	1.054329203815459026e+00	1.054384527079722522e+00
3.581981981981981478e-01	5.204299478129606804e+00	5.204259954032680824e+00	5.204339336504983038e+00	1.770163236789407957e-01	1.769999490406746201e-01	1.770330900219305725e-01	1.552502209724903533e-07	1.054523226675294634e+00	1.054497656827620755e+00	1.054548821559588845e+00
3.588288288288288275e-01	5.222663025761448807e+00	5.222626736279136317e+00	5.222700026383050975e+00	1.758301901127064248e-01	1.758149356376373651e-01	1.758457586977426046e-01	1.546895846469589912e-07	1.054689583241353423e+00	1.054665845255704726e+00	1.054713589408631247e+00
3.594594594594594517e-01	5.241026571228001529e+00	5.240992255903988983e+00	5.241061562281253750e+00	1.746440560322838897e-01	1.746296146496476021e-01	1.746587771492941477e-01	1.542048867088879684e-07	1.054855939365655582e+00	1.054833030567271956e+00	1.054879062690663893e+00
3.600900900900900758e-01	5.259390114529559845e+00	5.259357112783447086e+00	5.259423365768084224e+00	1.734579214375990830e-01	1.734440643660168924e-01	1.734719498218077471e-01	1.537961324574230555e-07	1.055022295047827852e+00	1.054999958139583915e+00	1.055044613266668430e+00
3.607207207207207000e-01	5.277753655666357346e+00	5.277720919343519057e+00	5.277786933174484219e+00	1.722717863285772033e-01	1.722580447640730539e-01	1.722854420395744657e-01	1.534633272067440375e-07	1.055188650287495644e+00	1.055166480526970707e+00	1.055210740580379447e+00
3.613513513513513242e-01	5.296117194638719994e+00	5.296083459829498352e+00	5.296151383261458179e+00	1.710856507051446707e-01	1.710717016722360928e-01	1.710993009008502097e-01	1.532064762860690809e-07	1.055355005084291919e+00	1.055332508480432141e+00	1.055377793336994552e+00
3.619819819819819484e-01	5.314480731446906248e+00	5.314444961003345291e+00	5.314516879771681523e+00	1.698995145672274609e-01	1.698849118075265174e-01	1.699137610153019229e-01	1.530255850397101883e-07	1.055521359437842088e+00	1.055497808453258690e+00	1.055545182410176031e+00
3.626126126126125726e-01	5.332844266091184338e+00	5.332805331343371869e+00	5.332883239321950519e+00	1.687133779147517998e-01	1.686979749027446851e-01	1.687283612082655093e-01	1.529206588272403021e-07	1.055687713347773560e+00	1.055662528944433243e+00	1.055713207291244737e+00
3.632432432432431968e-01	5.351207798571822494e+00	5.351165347014902096e+00	5.351250147441517058e+00	1.675272407476428305e-01	1.675107954660434162e-01	1.675434557279723846e-01	1.528917030233119595e-07	1.055854066813710634e+00	1.055827038838973886e+00	1.055881738321725161e+00
3.638738738738738210e-01	5.369571328889123585e+00	5.369524439096339030e+00	5.369617607592243935e+00	1.663411030658278056e-01	1.663233174498137401e-01	1.663587212521438208e-01	1.529387230171141071e-07	1.056020419835281832e+00	1.055991029706748296e+00	1.056050530787430608e+00
3.645045045045045007e-01	5.388342923054771916e+00	5.388295551587471977e+00	5.388389633745555685e+00	1.651958434341848636e-01	1.651779988066581772e-01	1.652136038528125850e-01	1.618852690564374278e-07	1.056188208234718040e+00	1.056158762293181619e+00	1.056218519385471399e+00
3.651351351351351249e-01	5.407608303092572122e+00	5.407565287895134354e+00	5.407651452718971186e+00	1.641001900489889864e-01	1.640838200712260164e-01	1.641162740525174135e-01	1.614778468788371110e-07	1.056357547592569279e+00	1.056330272878689858e+00	1.056385305787082229e+00
3.657657657657657491e-01	5.426873685188095209e+00	5.426834047039243103e+00	5.426913427358832642e+00	1.630045355472021507e-01	1.629895805125432529e-01	1.630191717285086883e-01	1.611483419577997644e-07	1.056526887530146119e+00	1.056501284047363987e+00	1.056552813452722006e+00
3.663963963963963733e-01	5.446139069340280692e+00	5.446101343907344905e+00	5.446176478581850056e+00	1.619088799287951019e-01	1.618950597429220095e-01	1.619224444797066342e-01	1.608967531563525598e-07	1.056696228047854902e+00	1.056672199313786864e+00	1.056720547168099378e+00
3.670270270270269974e-01	5.465404455548081408e+00	5.465367631429109530e+00	5.465440745553541646e+00	1.608132231937398626e-01	1.607999310669333271e-01	1.608260508923716192e-01	1.607230793674833364e-07	1.056865569146093975e+00	1.056842724805362899e+00	1.056889032059200817e+00
3.676576576576576216e-01	5.484669843810411116e+00	5.484633338834697724e+00	5.484706274958040417e+00	1.597175653420074282e-01	1.597048993492449775e-01	1.597300770572114281e-01	1.606273195129048585e-07	1.057034910825274565e+00	1.057012514634973588e+00	1.057058003610996222e+00
3.682882882882882458e-01	5.503935234126219989e+00	5.503898148461428441e+00	5.503972911094857423e+00	1.586219063735689883e-01	1.586092812136369878e-01	1.586345574424826987e-01	1.606094725439516917e-07	1.057204253085794798e+00	1.057181712392450068e+00	1.057227464716691934e+00
3.689189189189188700e-01	5.523200626494442211e+00	5.523160865041252698e+00	5.523240481912782052e+00	1.575262462883956494e-01	1.575131124544156547e-01	1.575395070859583746e-01	1.606695374415366066e-07	1.057373595928063237e+00	1.057350066757220430e+00	1.057397588149264100e+00
3.695495495495495497e-01	5.542466020914027958e+00	5.542422472563253599e+00	5.542508972920152210e+00	1.564305850864592673e-01	1.564167790656104118e-01	1.564448211373582753e-01	1.608075132154241425e-07	1.057542939352480227e+00	1.057518283737745035e+00	1.057568742104145754e+00
3.701801801801801739e-01	5.561731417383906084e+00	5.561684012036267610e+00	5.561777771502351975e+00	1.553349227677296718e-01	1.553199546587506474e-01	1.553502371019528094e-01	1.610233989047564292e-07	1.057712283359449890e+00	1.057685735830967699e+00	1.057739918248937316e+00
3.708108108108107981e-01	5.580996815903018771e+00	5.580944633158428481e+00	5.581047371867958518e+00	1.542392593321787742e-01	1.542230055639701169e-01	1.542559990579340790e-01	1.613171935785703014e-07	1.057881627949383896e+00	1.057852785632893644e+00	1.057910973140658406e+00
3.714414414414414223e-01	5.600572524086335768e+00	5.600518833473485891e+00	5.600624603034209947e+00	1.531699183468123171e-01	1.531530217179459530e-01	1.531871909886051708e-01	1.707571510601672551e-07	1.058051345333363757e+00	1.058021515529638190e+00	1.058081779680651646e+00
3.720720720720720465e-01	5.620750913575549568e+00	5.620701424320962758e+00	5.620798355326127371e+00	1.521518741379304096e-01	1.521362398472698996e-01	1.521679674078274813e-01	1.700889007372008218e-07	1.058222155872765358e+00	1.058194452790013562e+00	1.058250257324330423e+00
3.727027027027026707e-01	5.640929304921162846e+00	5.640883920732861156e+00	5.640973956892954000e+00	1.511338300733766626e-01	1.511194800116395232e-01	1.511487886510681222e-01	1.695044220309418249e-07	1.058392968008629920e+00	1.058367073801947944e+00	1.058418865661943986e+00
3.733333333333332948e-01	5.661107698123046816e+00	5.661065581881021380e+00	5.661149258290304687e+00	1.501157861531833004e-01	1.501023895488297899e-01	1.501297147112715669e-01	1.690037101498790416e-07	1.058563781740908816e+00	1.058539524032666712e+00	1.058588291460939690e+00
3.739639639639639190e-01	5.681286093181117991e+00	5.681245647857158687e+00	5.681326044339177983e+00	1.490977423773813260e-01	1.490847709927845821e-01	1.491111456675999203e-01	1.685867603192156182e-07	1.058734597069542760e+00	1.058711359068117863e+00	1.058758179678635392e+00
3.745945945945945432e-01	5.701464490095234261e+00	5.701424413704733851e+00	5.701503676640270690e+00	1.480796987460028802e-01	1.480669300892711593e-01	1.480929435890077084e-01	1.682535677820968439e-07	1.058905413994478240e+00	1.058882501680277644e+00	1.058928880247887339e+00
3.752252252252252229e-01	5.721642888865277499e+00	5.721601757295215585e+00	5.721682728315018451e+00	1.470616552590797155e-01	1.470487315385513860e-01	1.470751153307759129e-01	1.680041277990887492e-07	1.059076232515663296e+00	1.059052764550513892e+00	1.059100312188695270e+00
3.758558558558558471e-01	5.741821289491160663e+00	5.741778137606697641e+00	5.741863360842055286e+00	1.460436119166440005e-01	1.460299587745097494e-01	1.460575487192754263e-01	1.678384356475164146e-07	1.059247052633038644e+00	1.059222583374684667e+00	1.059272385441452524e+00
3.764864864864864713e-01	5.761999691972769178e+00	5.761953380820664883e+00	5.762044582259816750e+00	1.450255687187276821e-01	1.450108396161504665e-01	1.450406951256164312e-01	1.677564866226536544e-07	1.059417874346551214e+00	1.059391562667610920e+00	1.059444980646645718e+00
3.771171171171170955e-01	5.782178096309954718e+00	5.782127871117683782e+00	5.782227152595330821e+00	1.440075256653629010e-01	1.439916756068976289e-01	1.440237788607978131e-01	1.677582760373560400e-07	1.059588697656145717e+00	1.059560030595731339e+00	1.059618113206574952e+00
3.777477477477477197e-01	5.802356502502651558e+00	5.802301973157330650e+00	5.802410238392334385e+00	1.429894827565819093e-01	1.429722207785930066e-01	1.430071344698559677e-01	1.678437992208674569e-07	1.059759522561767087e+00	1.059728023997726920e+00	1.059791276585963171e+00
