# Phi	Z	lower	upper	k	lower	upper	var_S	like/unlike	lower	upper
3.153153153153153143e-01	4.143443224365865873e+00	4.143417700380431334e+00	4.143468890880335209e+00	2.820600710528124999e-01	2.820319752364080501e-01	2.820885779500650892e-01	2.033252467009966005e-07	1.055950735626952186e+00	1.055929649081512656e+00	1.055971773625094867e+00
3.159459459459459385e-01	4.157394975993057962e+00	4.157372088708549462e+00	4.157417951822533375e+00	2.801331227298679005e-01	2.801081045675370973e-01	2.801584394503779385e-01	2.025508622402422615e-07	1.056072681686667014e+00	1.056053595466639461e+00	1.056091446202949147e+00
3.165765765765765627e-01	4.171346728062644615e+00	4.171325780166829311e+00	4.171368022909256013e+00	2.782061728216304042e-01	2.781835004564521263e-01	2.782289486539450962e-01	2.019405085533840252e-07	1.056194629513227623e+00	1.056177282125096539e+00	1.056211695375946835e+00
3.172072072072071869e-01	4.185298480574389579e+00	4.185278473242120434e+00	4.185318949242305742e+00	2.762792213263716157e-01	2.762576213811617776e-01	2.763011139081893441e-01	2.014941891446649307e-07	1.056316579106716169e+00	1.056300189996236094e+00	1.056332661071092138e+00
3.178378378378378111e-01	4.199250233528080578e+00	4.199229820709001970e+00	4.199270950287104398e+00	2.743522682423631953e-01	2.743300939924700477e-01	2.743744512956921011e-01	2.012119075943783142e-07	1.056438530467212811e+00	1.056422068591661212e+00	1.056454950017502448e+00
3.184684684684684353e-01	4.213201986923508890e+00	4.213180022066965513e+00	4.213224321756147361e+00	2.724253135678743609e-01	2.724016737053119863e-01	2.724491901733383514e-01	2.010936675585705801e-07	1.056560483594790822e+00	1.056543110945847630e+00	1.056577861724043332e+00
3.190990990990990595e-01	4.227153740760443590e+00	4.227129618816293899e+00	4.227178157593304064e+00	2.704983573011766618e-01	2.704722680341393182e-01	2.705245868012718380e-01	2.011394727707860625e-07	1.056682438489532361e+00	1.056663058881121220e+00	1.056701715688435073e+00
3.197297297297296836e-01	4.241105495038658191e+00	4.241078289101289478e+00	4.241132684517276097e+00	2.685713994405376503e-01	2.685421683521115321e-01	2.686009609708691626e-01	2.013493270396354578e-07	1.056804395151512033e+00	1.056782246162407457e+00	1.056826078135316704e+00
3.203603603603603633e-01	4.255304694019277356e+00	4.255277654886202576e+00	4.255331479523778881e+00	2.667043502206284389e-01	2.666752972152401369e-01	2.667338226602846141e-01	2.086374364572542036e-07	1.056925483169895985e+00	1.056903709591402896e+00	1.056946786998919752e+00
3.209909909909909875e-01	4.269712121034102914e+00	4.269687979060361904e+00	4.269736116664510028e+00	2.648874736644973860e-01	2.648613959436936227e-01	2.649139828035450006e-01	2.073952706151483195e-07	1.057045833318551953e+00	1.057026273384843895e+00	1.057064935215416890e+00
3.216216216216216117e-01	4.284119549159815854e+00	4.284097445281267014e+00	4.284141465464261778e+00	2.630705970904051449e-01	2.630472224043341467e-01	2.630940016234990519e-01	2.063267526604160700e-07	1.057166183963640149e+00	1.057148072264567418e+00	1.057183814548823486e+00
3.222522522522522359e-01	4.298526978397293696e+00	4.298505774232287635e+00	4.298548128786492839e+00	2.612537204969565541e-01	2.612320597127826272e-01	2.612755055466822740e-01	2.054318901743669277e-07	1.057286535106010117e+00	1.057269308973668442e+00	1.057303800026422991e+00
3.228828828828828601e-01	4.312934408747451265e+00	4.312912607295195322e+00	4.312956218024684318e+00	2.594368438827557299e-01	2.594154613779510177e-01	2.594584331613839501e-01	2.047106908101484207e-07	1.057406886746517616e+00	1.057389193801040239e+00	1.057424403942641922e+00
3.235135135135134843e-01	4.327341840211194501e+00	4.327318280428313457e+00	4.327365305093820780e+00	2.576199672464075663e-01	2.575979718896522774e-01	2.576422859444360558e-01	2.041631622906180417e-07	1.057527238886016407e+00	1.057507849221460017e+00	1.057546225326728928e+00
3.241441441441441085e-01	4.341749272789408920e+00	4.341722843985809988e+00	4.341775780982826127e+00	2.558030905865159021e-01	2.557792009649269560e-01	2.558274103815486034e-01	2.037893124093412113e-07	1.057647591525359365e+00	1.057625964147513420e+00	1.057668558154259530e+00
3.247747747747747327e-01	4.356156706483009344e+00	4.356126882019095703e+00	4.356186639383600401e+00	2.539862139016851317e-01	2.539592864459510602e-01	2.540131969247332866e-01	2.035891490308901223e-07	1.057767944665399140e+00	1.057743803881413092e+00	1.057791428698894531e+00
3.254054054054053569e-01	4.370847401222478723e+00	4.370818379995402125e+00	4.370876443014245716e+00	2.522293648261357268e-01	2.522034673206755007e-01	2.522556555534857803e-01	2.109207025035694160e-07	1.057888303076544467e+00	1.057864763647184958e+00	1.057911090285309719e+00
3.260360360360360366e-01	4.385724471095111099e+00	4.385698694336634951e+00	4.385750288540190667e+00	2.505120426079316953e-01	2.504887872385685443e-01	2.505349720013830828e-01	2.102105177896028929e-07	1.058008612736686116e+00	1.057987439133957208e+00	1.058028934458640880e+00
3.266666666666666607e-01	4.400601542704634106e+00	4.400578168215979247e+00	4.400625086777714579e+00	2.487947218538439920e-01	2.487732184440337169e-01	2.488156411064269824e-01	2.096770970533781766e-07	1.058128921658266330e+00	1.058109519625658246e+00	1.058147730444976897e+00
3.272972972972972849e-01	4.415478616051168537e+00	4.415456295657818941e+00	4.415500495837200390e+00	2.470774025643534821e-01	2.470568559157846900e-01	2.470974784277178704e-01	2.093204350550466999e-07	1.058249229840642291e+00	1.058230406359882858e+00	1.058267114594897196e+00
3.279279279279279091e-01	4.430355691134799656e+00	4.430333591223367229e+00	4.430377577887138152e+00	2.453600847399428353e-01	2.453389569784690527e-01	2.453807095835168761e-01	2.091405266371626221e-07	1.058369537283176509e+00	1.058350070672949617e+00	1.058388298081416101e+00
3.285585585585585333e-01	4.445232767955650921e+00	4.445209448401231889e+00	4.445256080554077727e+00	2.436427683810933886e-01	2.436199944092629077e-01	2.436651750610704381e-01	2.091373667240571366e-07	1.058489843985233492e+00	1.058468440138822020e+00	1.058510659179251689e+00
3.291891891891891575e-01	4.460109846513815590e+00	4.460084242761690021e+00	4.460135667910996915e+00	2.419254534882861185e-01	2.419000519373711022e-01	2.419505104971199916e-01	2.093109503228425493e-07	1.058610149946165313e+00	1.058586389125375282e+00	1.058633490993565518e+00
3.298198198198197817e-01	4.474986926809414456e+00	4.474958075542632585e+00	4.475015925410700035e+00	2.402081400619999196e-01	2.401794746728889152e-01	2.402367858041152826e-01	2.096612725221134326e-07	1.058730455165339590e+00	1.058703316665989380e+00	1.058757234288725924e+00
3.304504504504504059e-01	4.490250322870472210e+00	4.490223527045047902e+00	4.490277335468861430e+00	2.385693045978352633e-01	2.385428040430308816e-01	2.385959278652656779e-01	2.169477605180467214e-07	1.058852874431071900e+00	1.058827960529733048e+00	1.058877675704953614e+00
3.310810810810810301e-01	4.505601586768557709e+00	4.505577707646034824e+00	4.505625721462152455e+00	2.369484199099020361e-01	2.369247092692655654e-01	2.369721376121528555e-01	2.161008699201339935e-07	1.058975656725826830e+00	1.058953496403503225e+00	1.058997832681552120e+00
3.317117117117117098e-01	4.520952851095206171e+00	4.520930508780200086e+00	4.520975273643745851e+00	2.353275340844361574e-01	2.353056871081515844e-01	2.353490409949905715e-01	2.154526933620042678e-07	1.059098440664237195e+00	1.059077988410272786e+00	1.059118809287169283e+00
3.323423423423423340e-01	4.536304115851425678e+00	4.536282535460096632e+00	4.536326040516851954e+00	2.337066471208398000e-01	2.336860029299430430e-01	2.337273169600498079e-01	2.150032481155305386e-07	1.059221226245493419e+00	1.059200885840420270e+00	1.059241469415962422e+00
3.329729729729729581e-01	4.551655381038210102e+00	4.551632929316202336e+00	4.551678315366861405e+00	2.320857590185129160e-01	2.320646884349345795e-01	2.321069584255562590e-01	2.147525515650809874e-07	1.059344013468779266e+00	1.059322540337547025e+00	1.059365436327247778e+00
3.336036036036035823e-01	4.567006646656586177e+00	4.566981960897044779e+00	4.567031646654056587e+00	2.304648697768571786e-01	2.304417431930739224e-01	2.304876430365556950e-01	2.147006212046225000e-07	1.059466802333279833e+00	1.059442643456011357e+00	1.059490530256748331e+00
3.342342342342342065e-01	4.582357912707535341e+00	4.582329915791277131e+00	4.582386567755404094e+00	2.288439793952713741e-01	2.288181463113218295e-01	2.288693987894624970e-01	2.148474746394524261e-07	1.059589592838184657e+00	1.059562622585977110e+00	1.059616145765592599e+00
3.348648648648648307e-01	4.597790570912026809e+00	4.597760019083756866e+00	4.597821823810066988e+00	2.272372596114841659e-01	2.272092798239273015e-01	2.272645666075210069e-01	2.230427030572889696e-07	1.059712189301291518e+00	1.059682729818673286e+00	1.059741327077218465e+00
3.354954954954954549e-01	4.613623085099196608e+00	4.613596088381662241e+00	4.613650645258112526e+00	2.256996444537161250e-01	2.256749760738386013e-01	2.257237817976676386e-01	2.218504036640686665e-07	1.059834824629666494e+00	1.059809415558239598e+00	1.059860376798818171e+00
3.361261261261260791e-01	4.629455600318178377e+00	4.629430894042985578e+00	4.629480265191022959e+00	2.241620300418193934e-01	2.241402985695523375e-01	2.241837534652052488e-01	2.208555061620326487e-07	1.059957458425025978e+00	1.059935033524264991e+00	1.059980212380611242e+00
3.367567567567567588e-01	4.645288116568906389e+00	4.645264879424107818e+00	4.645311594516949860e+00	2.226244163781627983e-01	2.226049323506691102e-01	2.226444972934897293e-01	2.200579875126251636e-07	1.060080090688437560e+00	1.060059526365944471e+00	1.060101313015105573e+00
3.373873873873873830e-01	4.661120633851317585e+00	4.661097465970729381e+00	4.661144414060356844e+00	2.210868034651131964e-01	2.210680893858771034e-01	2.211061736743544504e-01	2.194578248103761164e-07	1.060202721420961280e+00	1.060182213413609631e+00	1.060223795864193574e+00
3.380180180180180072e-01	4.676953152165324035e+00	4.676928382317682598e+00	4.676978382437313009e+00	2.195491913050394428e-01	2.195295138791401590e-01	2.195693005315999535e-01	2.190549952834311540e-07	1.060325350623671614e+00	1.060302969015552099e+00	1.060348098134308970e+00
3.386486486486486314e-01	4.692785671510870671e+00	4.692758274716416267e+00	4.692813423907834292e+00	2.180115799003061461e-01	2.179901720239851570e-01	2.180338189880329791e-01	2.188494762936429857e-07	1.060447978297628380e+00	1.060422348995530450e+00	1.060473623784283337e+00
3.392792792792792556e-01	4.708618191887889992e+00	4.708587222780997728e+00	4.708649541926249960e+00	2.164739692532812732e-01	2.164499593370064479e-01	2.164990562306838007e-01	2.188412453354560790e-07	1.060570604443902054e+00	1.060541382081475748e+00	1.060600024719020595e+00
3.399099099099098797e-01	4.724780579367841682e+00	4.724751003652253978e+00	4.724810259096414278e+00	2.149860512371160881e-01	2.149626862412006290e-01	2.150099413377231927e-01	2.265943790227118343e-07	1.060689223389974956e+00	1.060661183267772589e+00	1.060717465318959940e+00
3.405405405405405039e-01	4.741108505146282681e+00	4.741082183851813348e+00	4.741134251753748252e+00	2.135232277385233635e-01	2.135022589114351776e-01	2.135446991036774045e-01	2.260316224196340722e-07	1.060805650121670940e+00	1.060780816709072427e+00	1.060830629409725612e+00
3.411711711711711281e-01	4.757436430600776589e+00	4.757412678688874408e+00	4.757459542627649363e+00	2.120604048236729156e-01	2.120410475743423340e-01	2.120801718148751791e-01	2.256684596074460818e-07	1.060922075073945203e+00	1.060899484864104236e+00	1.060944871995645578e+00
3.418018018018017523e-01	4.773764355730495623e+00	4.773741376496248634e+00	4.773786641465765257e+00	2.105975824922666773e-01	2.105790182193716942e-01	2.106165329100541106e-01	2.255048793645793035e-07	1.061038498244040396e+00	1.061016468889326436e+00	1.061060879214268393e+00
3.424324324324324320e-01	4.790092280534559599e+00	4.790068535340187061e+00	4.790115406614011917e+00	2.091347607440077472e-01	2.091155151424824998e-01	2.091543332393136501e-01	2.255408705722362150e-07	1.061154919629188065e+00	1.061132111137362832e+00	1.061177828131531387e+00
3.430630630630630562e-01	4.806420205012124747e+00	4.806394047052631180e+00	4.806445993376635251e+00	2.076719395785985023e-01	2.076509487599676462e-01	2.076934695653355478e-01	2.257764222154156904e-07	1.061271339226620869e+00	1.061246421135371820e+00	1.061296519888244916e+00
3.436936936936936804e-01	4.822748129162346409e+00	4.822718070835472659e+00	4.822777595960084263e+00	2.062091189957391546e-01	2.061855156042724235e-01	2.062331028313587056e-01	2.262115233824782347e-07	1.061387757033568802e+00	1.061359441101247914e+00	1.061416320790654177e+00
3.443243243243243046e-01	4.839227186071968667e+00	4.839195532205304850e+00	4.839258610757019241e+00	2.047701457936865477e-01	2.047455136696965938e-01	2.047950835705101280e-01	2.346456353671101360e-07	1.061504973900140314e+00	1.061474922120485775e+00	1.061535375989612229e+00
3.449549549549549288e-01	4.856062119900521168e+00	4.856034531735483384e+00	4.856089510117088892e+00	2.033870602002091910e-01	2.033654767625623638e-01	2.034088149033431436e-01	2.333687910105004421e-07	1.061624635955532359e+00	1.061597755872588422e+00	1.061651858154340378e+00
3.455855855855855530e-01	4.872897050181704159e+00	4.872872110117975275e+00	4.872921690238607439e+00	2.020039743737915006e-01	2.019846419062580056e-01	2.020229937009770105e-01	2.322869624073707967e-07	1.061744297165169160e+00	1.061719962724454236e+00	1.061769035697757602e+00
3.462162162162161771e-01	4.889731976914826639e+00	4.889707774408792673e+00	4.889755768100602751e+00	2.006208883157267753e-01	2.006029963269793659e-01	2.006385789277170817e-01	2.314001525157968383e-07	1.061863957528294877e+00	1.061840914737206099e+00	1.061887343726192645e+00
3.468468468468468013e-01	4.906566900099157635e+00	4.906542048815796697e+00	4.906591253073401049e+00	1.992378020273075367e-01	1.992196902513785062e-01	1.992556077168876894e-01	2.307083643774549548e-07	1.061983617044149009e+00	1.061960552625612397e+00	1.062007210705964155e+00
3.474774774774774255e-01	4.923401819733973284e+00	4.923374767134549579e+00	4.923428625285170668e+00	1.978547155098272226e-01	1.978353622281077417e-01	1.978738449537380817e-01	2.302116011171917519e-07	1.062103275711983486e+00	1.062078852028173648e+00	1.062128243003373163e+00
3.481081081081081052e-01	4.940236735818561264e+00	4.940206448950495322e+00	4.940266970914779066e+00	1.964716287645778547e-01	1.964503125620637725e-01	1.964931270316765677e-01	2.299098659440944381e-07	1.062222933531040026e+00	1.062195967834796972e+00	1.062250123963655035e+00
3.487387387387387294e-01	4.957103666264186081e+00	4.957069508952248960e+00	4.957137625579987272e+00	1.950930688574952498e-01	1.950692558826940259e-01	1.951173207159636047e-01	2.381506897920321165e-07	1.062342815500894710e+00	1.062312885458895462e+00	1.062372997156942223e+00
3.493693693693693536e-01	4.974440607250896207e+00	4.974410629374959036e+00	4.974470549589968371e+00	1.937823340856498211e-01	1.937614800173859675e-01	1.938034069573731089e-01	2.368886282564803308e-07	1.062463537078730980e+00	1.062437561952064069e+00	1.062490033949021973e+00
3.499999999999999778e-01	4.991777551585453665e+00	4.991751003699582689e+00	4.991804242626251664e+00	1.924715970260341691e-01	1.924526729501256916e-01	1.924904981117025737e-01	2.358307540510330438e-07	1.062584257532377396e+00	1.062561086601834903e+00	1.062607630302112582e+00
3.506306306306306020e-01	5.009114493423224346e+00	5.009089590885865917e+00	5.009139401404956615e+00	1.911608592571667486e-01	1.911432487052256157e-01	1.911788121681174957e-01	2.349970947061758349e-07	1.062704976941863722e+00	1.062683885014155782e+00	1.062726262655349529e+00
3.512612612612612262e-01	5.026451432765343341e+00	5.026426564609283609e+00	5.026476591555811169e+00	1.898501207793349410e-01	1.898320400103736261e-01	1.898680214590055260e-01	2.343876558355073038e-07	1.062825695305791518e+00	1.062805445296707285e+00	1.062846239659284819e+00
3.518918918918918504e-01	5.043788369612965283e+00	5.043761625151200079e+00	5.043815481668452172e+00	1.885393815928301520e-01	1.885198111773165597e-01	1.885586665365863446e-01	2.340024432064117107e-07	1.062946412622755910e+00	1.062925342103452353e+00	1.062967890578834673e+00
3.525225225225224746e-01	5.061125303967237699e+00	5.061095010788140058e+00	5.061155572620621435e+00	1.872286416979444257e-01	1.872066863270990811e-01	1.872505290408220113e-01	2.338414627412688311e-07	1.063067128891363566e+00	1.063043650413046715e+00	1.063091036404485434e+00
3.531531531531531543e-01	5.078462356006948397e+00	5.078427770246008777e+00	5.078496437567659783e+00	1.859179128679726567e-01	1.858927729322421840e-01	1.859430780064495192e-01	2.341452795966724440e-07	1.063187849476891156e+00	1.063161413450910420e+00	1.063214893301186459e+00
3.537837837837837784e-01	5.096294373718642134e+00	5.096263897814685251e+00	5.096324594527473550e+00	1.846595943145746821e-01	1.846374208612349133e-01	1.846816308108388260e-01	2.413570408019086911e-07	1.063313557548215327e+00	1.063289937527637230e+00	1.063337455569588252e+00
3.544144144144144026e-01	5.114147952592094093e+00	5.114120852434039577e+00	5.114174972248434869e+00	1.834034537147369304e-01	1.833836732375830059e-01	1.834229966923379418e-01	2.405415860989830439e-07	1.063439503176806245e+00	1.063418775679164874e+00	1.063460146586204136e+00
3.550450450450450268e-01	5.132001532490214402e+00	5.131975496402589876e+00	5.132027277288362832e+00	1.821473135096912110e-01	1.821294902976841046e-01	1.821650936424713818e-01	2.399439835922582074e-07	1.063565448319788942e+00	1.063546926876444365e+00	1.063583956252334595e+00
3.556756756756756510e-01	5.149855113415729768e+00	5.149828824138784178e+00	5.149881114216248612e+00	1.808911737020991173e-01	1.808734184029753278e-01	1.809085920735885034e-01	2.395642379162337653e-07	1.063691392978644901e+00	1.063673951366418624e+00	1.063709062067491606e+00
3.563063063063062752e-01	5.167708695371252325e+00	5.167680338101723336e+00	5.167736859722086962e+00	1.796350342946225476e-01	1.796158794095399081e-01	1.796539408123148107e-01	2.394023538670572283e-07	1.063817337154842946e+00	1.063799218632565768e+00	1.063835805832157311e+00
3.569369369369368994e-01	5.185562278359504340e+00	5.185530337362004971e+00	5.185594687407424352e+00	1.783788952899244828e-01	1.783577316303368576e-01	1.784001092824104850e-01	2.394583364013856208e-07	1.063943280849860118e+00	1.063923015144891515e+00	1.063963357355609984e+00
3.575675675675675236e-01	5.203416752335365381e+00	5.203380193902650497e+00	5.203453681015921539e+00	1.771228578756159078e-01	1.770989623850112160e-01	1.771470615507757529e-01	2.410338636381479179e-07	1.064069243353006788e+00	1.064046042557322602e+00	1.064091692333010375e+00
3.581981981981981478e-01	5.221795511977964210e+00	5.221763039517879790e+00	5.221827619742013482e+00	1.759237631678661762e-01	1.759028530564095139e-01	1.759449005645759567e-01	2.470829816066878516e-07	1.064199807118331842e+00	1.064179733189734911e+00	1.064219664764824547e+00
3.588288288288288275e-01	5.240187057492285305e+00	5.240158472208384488e+00	5.240215300350122618e+00	1.747260999851563690e-01	1.747075944859497187e-01	1.747447309085242428e-01	2.460041512853398588e-07	1.064330547343881772e+00	1.064312902418478757e+00	1.064348102394045092e+00
3.594594594594594517e-01	5.258578605757579183e+00	5.258551520023482695e+00	5.258604941581080716e+00	1.735284376051688671e-01	1.735114129745842226e-01	1.735456278671123620e-01	2.451403504186901684e-07	1.064461286311246591e+00	1.064445060203804250e+00	1.064477575550141886e+00
3.600900900900900758e-01	5.276970156773347576e+00	5.276942329485815542e+00	5.276997337090274520e+00	1.723307760278505463e-01	1.723137770155551141e-01	1.723478970321580817e-01	2.444915518209980684e-07	1.064592024021381977e+00	1.064575893570257836e+00	1.064608152859447099e+00
3.607207207207207000e-01	5.295361710539149058e+00	5.295331312490905162e+00	5.295391413618648180e+00	1.711331152531487265e-01	1.711150705087786383e-01	1.711514590931569879e-01	2.440577284352116098e-07	1.064722760475248498e+00	1.064705568888172360e+00	1.064740085897748934e+00
3.613513513513513242e-01	5.313753267054494245e+00	5.313718650945561173e+00	5.313787340026293826e+00	1.699354552810095620e-01	1.699152434247552801e-01	1.699563762841617420e-01	2.438388533328306514e-07	1.064853495673804717e+00	1.064833872138263748e+00	1.064873043005906128e+00
3.619819819819819484e-01	5.332209427237437183e+00	5.332171489199738268e+00	5.332247559992192798e+00	1.687452999075251536e-01	1.687232137857577752e-01	1.687684661635526218e-01	2.523019245748810964e-07	1.064983290232295321e+00	1.064961403734812295e+00	1.065004751552290463e+00
3.626126126126125726e-01	5.351137851104487808e+00	5.351104617522176810e+00	5.351171094470711154e+00	1.676098917191940207e-01	1.675905228761824239e-01	1.676299523945574688e-01	2.511009716450848810e-07	1.065106082937359533e+00	1.065086576395369633e+00	1.065125426087776273e+00
3.632432432432431968e-01	5.370066275665355882e+00	5.370036698178417112e+00	5.370096132417560675e+00	1.664744820288231730e-01	1.664567064083887216e-01	1.664922706888144199e-01	2.501468442766605877e-07	1.065228875535763287e+00	1.065210549182248334e+00	1.065247173693003591e+00
3.638738738738738210e-01	5.388994700917192127e+00	5.388966715571159583e+00	5.389022997450569896e+00	1.653390708368047968e-01	1.653220566406269632e-01	1.653555078909645926e-01	2.494395618228072073e-07	1.065351668027081811e+00	1.065332808723366442e+00	1.065370356859110190e+00
3.645045045045045007e-01	5.407923126857157037e+00	5.407894809095733279e+00	5.407951860164832425e+00	1.642036581435311060e-01	1.641862674890045559e-01	1.642205319561013122e-01	2.489791438173433422e-07	1.065474460410887003e+00	1.065453802970761199e+00	1.065494483049329144e+00
3.651351351351351249e-01	5.426851553482370250e+00	5.426819938973547863e+00	5.426883226925780512e+00	1.630682439493967573e-01	1.630490265046423970e-01	1.630872499098655060e-01	2.487656099722251878e-07	1.065597252686751206e+00	1.065574120548576476e+00	1.065619830953174141e+00
3.657657657657657491e-01	5.445779980790006469e+00	5.445743450430708954e+00	5.445815754746626602e+00	1.619328282547956854e-01	1.619110204580962442e-01	1.619546433558645970e-01	2.487989801798124523e-07	1.065720044854249871e+00	1.065693803286415831e+00	1.065746029011270579e+00
3.663963963963963733e-01	5.464913783067721020e+00	5.464876257717141250e+00	5.464950852252252744e+00	1.608164887779187091e-01	1.607938730023246166e-01	1.608392256638234985e-01	2.572794669353666319e-07	1.065841054056460679e+00	1.065813674677771994e+00	1.065867809796749111e+00
3.670270270270269974e-01	5.484383056638456821e+00	5.484350503508671260e+00	5.484414914732372637e+00	1.597312090786854877e-01	1.597116559836047611e-01	1.597507670458453710e-01	2.563197265461790406e-07	1.065959289091772622e+00	1.065935220935140926e+00	1.065982875694587495e+00
3.676576576576576216e-01	5.503852324237910487e+00	5.503822408822773404e+00	5.503881119660802845e+00	1.586459304501230960e-01	1.586285390422474961e-01	1.586634055272055921e-01	2.556032958483750451e-07	1.066077521765363967e+00	1.066055223960725273e+00	1.066099361597212747e+00
3.682882882882882458e-01	5.523321585866796113e+00	5.523292627710512548e+00	5.523349570115207996e+00	1.575606528923712280e-01	1.575445299439398594e-01	1.575772759888723062e-01	2.551301482523858972e-07	1.066195752075173919e+00	1.066173634671736092e+00	1.066217305972147589e+00
3.689189189189188700e-01	5.542790841525759404e+00	5.542760181512464968e+00	5.542821146246827091e+00	1.564753764055687169e-01	1.564583728829038733e-01	1.564926605835754714e-01	2.549002574088477344e-07	1.066313980019147900e+00	1.066290658980810990e+00	1.066337373292320923e+00
3.695495495495495497e-01	5.562260091215558866e+00	5.562225760861061019e+00	5.562294218856123962e+00	1.553901009898527585e-01	1.553711313708107111e-01	1.554092106507845017e-01	2.549135972085118997e-07	1.066432205595221783e+00	1.066405712018988483e+00	1.066458286299082570e+00
3.701801801801801739e-01	5.581729334936838427e+00	5.581689394378292590e+00	5.581768998996296638e+00	1.543048266453611872e-01	1.542828179197975047e-01	1.543265569451830743e-01	2.551701417824848642e-07	1.066550428801341655e+00	1.066520299477687450e+00	1.066580669512863455e+00
3.708108108108107981e-01	5.601621027210205384e+00	5.601583780067143969e+00	5.601658018164329178e+00	1.532516931066802979e-01	1.532316302666374142e-01	1.532720155275858198e-01	2.629080861416772802e-07	1.066668124722795596e+00	1.066640269910144490e+00	1.066695954381374989e+00
3.714414414414414223e-01	5.621648632807487722e+00	5.621615664005521040e+00	5.621680711062147395e+00	1.522090506577783442e-01	1.521913273936511546e-01	1.522265929881299606e-01	2.615358376385741530e-07	1.066785472546324609e+00	1.066760875654491958e+00	1.066809743277639111e+00
3.720720720720720465e-01	5.641676238085261197e+00	5.641646056729610059e+00	5.641705798338326083e+00	1.511664085573644067e-01	1.511499133784084681e-01	1.511824220478316660e-01	2.604310069321383773e-07	1.066902824932461025e+00	1.066880470755230848e+00	1.066925028484384086e+00
3.727027027027026707e-01	5.661703843044481488e+00	5.661674116408160984e+00	5.661733444954460737e+00	1.501237668066310316e-01	1.501074727387195495e-01	1.501400796662575587e-01	2.595935863765878792e-07	1.067020181881968899e+00	1.066998107373025251e+00	1.067041791723995159e+00
3.733333333333332948e-01	5.681731447686057201e+00	5.681700159059881017e+00	5.681763387998138626e+00	1.490811254067704039e-01	1.490633662754676514e-01	1.490991122121537171e-01	2.590235685298803316e-07	1.067137543395638044e+00	1.067113442804155321e+00	1.067161197199703260e+00
3.739639639639639190e-01	5.701759052010952011e+00	5.701723728700502036e+00	5.701794815002976691e+00	1.480384843589765687e-01	1.480180022515291682e-01	1.480591888365981046e-01	2.587209461546763891e-07	1.067254909474235403e+00	1.067227249283993151e+00	1.067282167091589073e+00
3.745945945945945432e-01	5.721926955903710699e+00	5.721888910561744090e+00	5.721965448778484564e+00	1.470081370289944012e-01	1.469856010916919531e-01	1.470306685123599633e-01	2.672278864195070423e-07	1.067372744721832412e+00	1.067343029085842110e+00	1.067401942020009598e+00
3.752252252252252229e-01	5.742528523603072976e+00	5.742495350459510206e+00	5.742562434050856979e+00	1.460157036924835672e-01	1.459962166337133715e-01	1.460351118367164691e-01	2.659396252987736409e-07	1.067492910481712354e+00	1.067467572837000445e+00	1.067517933657865292e+00
3.758558558558558471e-01	5.763130092910032864e+00	5.763100108806128219e+00	5.763160929946945288e+00	1.450232681856054029e-01	1.450060077567806860e-01	1.450402810924735497e-01	2.649052232305781876e-07	1.067613076861175569e+00	1.067591031328315898e+00	1.067634890715600582e+00
3.764864864864864713e-01	5.783731663828090674e+00	5.783702374700439464e+00	5.783761800976594536e+00	1.440308305087191765e-01	1.440144415719242788e-01	1.440468753181499140e-01	2.641246848916846162e-07	1.067733243862441617e+00	1.067712990815979701e+00	1.067753442459591584e+00
3.771171171171170955e-01	5.804333236360861292e+00	5.804301048376707683e+00	5.804365818996575221e+00	1.430383906621866541e-01	1.430217138047494285e-01	1.430549018139781747e-01	2.635980151163692017e-07	1.067853411487738269e+00	1.067833188742471462e+00	1.067873306305774372e+00
3.777477477477477197e-01	5.824934810511867234e+00	5.824897810314891622e+00	5.824972170304234531e+00	1.420459486463679366e-01	1.420278389020768472e-01	1.420639229205808984e-01	2.633252188997625288e-07	1.067973579739281309e+00	1.067951828679724713e+00	1.067995253932556121e+00
3.783783783783783439e-01	5.845536386284690522e+00	5.845493358034669740e+00	5.845578928808960129e+00	1.410535044616229028e-01	1.410326265751823960e-01	1.410743348824536059e-01	2.633063013939357228e-07	1.068093748619294736e+00	1.068069016803036897e+00	1.068118289626528661e+00
3.790090090090089681e-01	5.866613037978329004e+00	5.866574306501389557e+00	5.866651430076548657e+00	1.400982888486565214e-01	1.400795567186353119e-01	1.401171906165444569e-01	2.711657123541977541e-07	1.068219495967589250e+00	1.068197107043411531e+00	1.068241711521348503e+00
3.796396396396395923e-01	5.887778717532116346e+00	5.887744734982448769e+00	5.887812548108564137e+00	1.391499547690958072e-01	1.391339612275321880e-01	1.391664905642302497e-01	2.700543226066649227e-07	1.068346048213477895e+00	1.068325968412737970e+00	1.068365954585777544e+00
3.802702702702702164e-01	5.908944396684308487e+00	5.908912842328969184e+00	5.908975902653932799e+00	1.382016211848083320e-01	1.381864499621989206e-01	1.382169699268543939e-01	2.692143688259062806e-07	1.068472600579217335e+00	1.068453554583590925e+00	1.068491505996727930e+00
3.809009009009008961e-01	5.930110075434002148e+00	5.930077867498658506e+00	5.930142261488699162e+00	1.372532880974322578e-01	1.372378492159564145e-01	1.372688723685041856e-01	2.686458062996540980e-07	1.068599153062677720e+00	1.068579499551831846e+00	1.068618490968308521e+00
